"detid","time","flow","lat","lon","geom"
"314",2016-01-19 13:00:00.000 +0100,5362.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-19 14:00:00.000 +0100,4831.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-19 15:00:00.000 +0100,5942.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-19 16:00:00.000 +0100,6269.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-19 17:00:00.000 +0100,5396.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-19 18:00:00.000 +0100,5635.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-19 19:00:00.000 +0100,6145.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-19 20:00:00.000 +0100,6087.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-19 21:00:00.000 +0100,6095.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-19 22:00:00.000 +0100,6215.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-19 23:00:00.000 +0100,6565.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 00:00:00.000 +0100,6661.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 01:00:00.000 +0100,6464.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 02:00:00.000 +0100,6796.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 03:00:00.000 +0100,7033.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 04:00:00.000 +0100,6952.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 05:00:00.000 +0100,6837.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 06:00:00.000 +0100,6290.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 07:00:00.000 +0100,6238.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 08:00:00.000 +0100,5234.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 09:00:00.000 +0100,4814.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 10:00:00.000 +0100,4796.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 11:00:00.000 +0100,4973.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 12:00:00.000 +0100,4360.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 13:00:00.000 +0100,5159.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 14:00:00.000 +0100,5797.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 15:00:00.000 +0100,5415.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 16:00:00.000 +0100,4984.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 17:00:00.000 +0100,5505.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 18:00:00.000 +0100,5035.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 19:00:00.000 +0100,4493.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 20:00:00.000 +0100,5122.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 21:00:00.000 +0100,5609.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 22:00:00.000 +0100,5284.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-20 23:00:00.000 +0100,5359.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-21 00:00:00.000 +0100,5464.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-21 01:00:00.000 +0100,5341.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-21 02:00:00.000 +0100,5259.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-21 03:00:00.000 +0100,5425.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-21 04:00:00.000 +0100,5783.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-21 05:00:00.000 +0100,5943.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
"314",2016-01-21 06:00:00.000 +0100,5856.0,48.5793861,7.7318645,POINT (7.7318645 48.5793861)
